-2.559297	0.31152	5.129878
-5.596539	-0.800675	-1.159009
-8.101864	0.926777	3.033529
-8.204963	-1.25644	0.574553
-4.538007	-0.334358	-1.340972
-6.931001	-1.403441	-0.695742
-7.734938	-2.468752	1.373127
-3.793679	-1.287709	-0.68037
-6.343607	-2.746526	0.081809
-7.742014	-0.211741	4.073268
-6.014822	0.288239	-1.738945
-8.182399	1.901324	1.922912
-8.314931	-0.081217	0.001957
-5.016313	0.636875	-1.961454
-7.318596	-0.246319	-1.24371
-8.584446	-0.2458	1.898043
-8.113408	-1.536472	2.876126
-8.731901	0.963222	1.004924
-5.049822	-1.989221	-0.578245
-6.428907	1.418183	-2.19553
-8.0571	2.814462	0.752624
-8.351645	0.976521	-0.572572
-5.409882	1.792743	-2.396488
-7.691793	1.209878	-1.746234
-8.622423	1.993661	-0.081284
-5.872843	3.201638	-1.984265
-6.870555	3.027271	-1.920171
-7.670229	3.485845	-0.334439
-7.026359	3.723598	-1.00982
-8.006834	2.827009	-1.309579
-7.025989	3.322283	1.172478
-6.858468	1.748307	3.495429
-6.610008	0.826558	4.506436
-7.136198	2.555787	2.436573
-5.079212	3.951676	1.536062
-4.761636	3.336114	3.593589
-2.63712	3.079398	-1.779081
-3.336908	3.563929	3.154678
-4.648861	4.246342	0.606704
-0.050374	1.282919	-0.1994
-4.54951	2.863967	4.873672
-2.921751	3.174989	4.47169
-0.789007	3.045921	2.629587
-4.999163	3.572207	2.555155
-3.840859	3.846762	2.057283
-0.956704	1.95047	-0.972268
-3.457698	4.048167	0.054049
-2.652448	3.916167	0.785497
-1.911081	2.506824	-1.537732
-3.533987	0.140367	-1.246255
-3.99582	1.179626	-1.7579
-2.814885	-0.734651	-0.644721
-4.354609	2.501664	-2.058193
-1.621586	3.556257	1.666465
-5.80061	2.6755	3.451446
0.539589	2.464871	1.066312
-5.523024	1.838381	4.584175
-1.798194	3.51934	-0.640846
-5.911921	3.254425	2.340184
-2.733729	3.813761	-1.200843
-0.535072	3.056302	0.185393
-5.12883	4.126281	-0.724885
-4.876129	3.705588	-1.836182
-1.039324	-0.59972	3.65061
-2.708755	-2.363089	4.187197
-3.787052	-2.299935	4.610667
-2.300322	-2.291265	3.266877
-1.603389	-1.570775	2.483058
-2.67601	-2.206812	4.191661
-3.789545	-1.714504	4.977224
-3.703619	-0.751065	6.1106
-1.268295	-1.130504	3.301581
-1.602509	-2.271182	3.735769
-2.528594	-2.272218	4.494465
-3.519391	-1.817742	5.113086
-3.467445	-0.884797	5.028985
-1.795457	-1.344457	4.155453
-1.773728	-1.268481	3.501999
-3.718579	-0.695954	4.557264
-2.421234	-0.501467	4.063729
-0.707939	-0.132244	3.833863
-2.632432	-0.487399	6.754153
-3.072209	-0.769395	6.351677
-1.216895	0.750681	4.569654
-4.491183	-0.490297	6.0113
-2.292353	-0.507085	4.355091
-2.104146	-1.937101	3.111832
-1.788481	-1.520155	2.610233
-1.606009	-0.918199	3.476059
-2.03739	-0.189256	4.08498
-4.504173	-0.712293	4.947207
-2.951011	-0.030602	4.650061
-4.289484	-0.36111	5.1145
-4.538454	-2.186187	4.920786
-5.006201	-1.453479	5.02712
-2.239591	-2.502808	2.692469
-1.69155	-1.927297	1.733813
-1.926102	-2.284801	2.083079
-1.835226	-1.910187	1.716306
-1.307363	-1.883825	1.1939
-2.432293	-2.924234	2.209024
-1.779308	-1.910574	0.786057
-2.258671	-2.347069	0.893645
-4.790517	0.255614	6.653812
-5.255747	-2.576679	4.916392
-6.810011	-1.476331	4.912051
-6.085652	-0.272395	5.19772
-5.476513	0.536366	5.536508
-2.870124	-3.144068	1.897806
-4.320597	-4.064968	2.347826
-4.82511	-3.950439	3.018997
-7.04029	-2.625953	3.708095
-6.617622	-3.651275	2.30166
-5.398385	-3.997298	1.022405
-2.873635	-2.241347	0.02505
-3.401	-3.59532	1.887821
-5.531039	-3.505928	4.049331
-4.209413	-3.315488	0.435431
0.445109	-0.637464	1.645588
0.40572	0.407238	0.693813
-0.015363	1.561045	4.368451
0.104646	0.379174	3.642603
-2.036205	-1.653927	-0.028565
1.303285	1.795795	1.957586
0.83672	0.043338	2.983825
-3.101256	0.532482	7.528275
-4.088201	2.285738	5.876509
-2.530032	2.775846	5.553971
-2.504633	-0.035862	7.131205
-3.945188	0.667869	7.401416
-1.796489	0.75078	5.571542
-3.391467	-0.11313	5.171974
-2.516839	0.132564	5.121572
-4.379027	-0.179459	5.502032
-3.69494	1.718065	6.729259
-5.155014	0.514935	6.050732
-2.458023	2.024289	6.855068
-1.339955	1.582418	5.848189
0.643259	-0.200481	1.380271
1.092487	1.02048	2.953526
0.047238	2.438853	3.740847
-1.185697	2.564725	4.882232
-1.811544	3.123984	3.618325
-2.471523	3.59537	2.476527
-3.214597	3.858725	1.488996
-5.662899	4.11691	0.430287
-3.821417	4.05983	0.792299
-6.625558	3.777898	0.191042
-6.055586	3.947275	-0.791849
-5.946659	3.730914	1.413145
-1.50027	0.105627	-0.609877
-0.781784	-0.653148	-0.074151
-2.33356	0.960111	-1.168528
-2.943563	1.789706	-1.62653
-3.568841	2.857488	-2.02388
-4.312343	4.065766	-0.481194
-3.849323	3.919535	-1.529259
-0.223684	-1.400527	1.090268
-0.394614	-1.135218	0.601045
-4.154273	3.945375	1.38058
